action,description,details,directory,countryCode,owaspCategory,applicationId,applicationName,tenantId,tenantName,example,extension,host,method,paramName,paramType,paramValue,params,passive,patternId,protocol,receivedTimeStamp,receivedTimeFormatted,refineDate,refineDateFormatted,request,ruleId,severity,externalIp,sourcePort,targetModule,protection,title,transId,uri,violationCategory,violationType,vulnData
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.tar,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /source.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59952
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,23038,AllowList,Allowed File Extension,Access denied due to malicious request,4217225911,/source.tar,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.tar,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /src.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59942
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,44242,AllowList,Allowed File Extension,Access denied due to malicious request,4217225910,/src.tar,Access Control,URL Access Violation,
Reported,There was an attempt to retrieve file which may contain sensitive information,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
7607
Description: There was an attempt to retrieve file which may contain sensitive information (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A2,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63:443,GET,,,,N/A,TRUE,7607,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /src.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59942
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,44242,Vulnerabilities,Known Attack Types,Pattern Violation Detected,4217225910,/src.tar,Information Leakage,Server Information Leakage,.tar
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.tar,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /bin.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59932
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,36562,AllowList,Allowed File Extension,Access denied due to malicious request,3645795701,/bin.tar,Access Control,URL Access Violation,
Reported,There was an attempt to retrieve file which may contain sensitive information,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
7607
Description: There was an attempt to retrieve file which may contain sensitive information (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A2,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63:443,GET,,,,N/A,TRUE,7607,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /bin.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59932
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,36562,Vulnerabilities,Known Attack Types,Pattern Violation Detected,3645795701,/bin.tar,Information Leakage,Server Information Leakage,.tar
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.tar,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /html.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59916
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,32830,AllowList,Allowed File Extension,Access denied due to malicious request,3645795700,/html.tar,Access Control,URL Access Violation,
Reported,There was an attempt to retrieve file which may contain sensitive information,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
7607
Description: There was an attempt to retrieve file which may contain sensitive information (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A2,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63:443,GET,,,,N/A,TRUE,7607,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /html.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59916
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,32830,Vulnerabilities,Known Attack Types,Pattern Violation Detected,3645795700,/html.tar,Information Leakage,Server Information Leakage,.tar
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.tar,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /www.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59910
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,47322,AllowList,Allowed File Extension,Access denied due to malicious request,3645795699,/www.tar,Access Control,URL Access Violation,
Reported,There was an attempt to retrieve file which may contain sensitive information,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
7607
Description: There was an attempt to retrieve file which may contain sensitive information (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A2,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63:443,GET,,,,N/A,TRUE,7607,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /www.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59910
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,47322,Vulnerabilities,Known Attack Types,Pattern Violation Detected,3645795699,/www.tar,Information Leakage,Server Information Leakage,.tar
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.tar,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /web.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59908
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,40012,AllowList,Allowed File Extension,Access denied due to malicious request,4217225909,/web.tar,Access Control,URL Access Violation,
Reported,There was an attempt to retrieve file which may contain sensitive information,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
7607
Description: There was an attempt to retrieve file which may contain sensitive information (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A2,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63:443,GET,,,,N/A,TRUE,7607,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /web.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59908
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,40012,Vulnerabilities,Known Attack Types,Pattern Violation Detected,4217225909,/web.tar,Information Leakage,Server Information Leakage,.tar
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.tar,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /backup.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59894
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,23038,AllowList,Allowed File Extension,Access denied due to malicious request,4217225908,/backup.tar,Access Control,URL Access Violation,
Reported,There was an attempt to retrieve file which may contain sensitive information,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
7607
Description: There was an attempt to retrieve file which may contain sensitive information (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A2,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63:443,GET,,,,N/A,TRUE,7607,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /backup.tar HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59894
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,23038,Vulnerabilities,Known Attack Types,Pattern Violation Detected,4217225908,/backup.tar,Information Leakage,Server Information Leakage,.tar
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /66.22.25.63.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59888
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,38200,AllowList,Allowed File Extension,Access denied due to malicious request,3645795696,/66.22.25.63.7z,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /old.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59872
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,39898,AllowList,Allowed File Extension,Access denied due to malicious request,4217225907,/old.7z,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /data.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 59866
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,41910,AllowList,Allowed File Extension,Access denied due to malicious request,4217225906,/data.7z,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /upload.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 48642
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,36562,AllowList,Allowed File Extension,Access denied due to malicious request,3645795695,/upload.7z,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/bin/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /bin/bin.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 48628
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,44242,AllowList,Allowed File Extension,Access denied due to malicious request,4217225904,/bin/bin.7z,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /web.config.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 48614
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,38200,AllowList,Allowed File Extension,Access denied due to malicious request,3645795694,/web.config.7z,Access Control,URL Access Violation,
Reported,There was an attempt to retrieve Application sensitive files.,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
7542
Description: There was an attempt to retrieve Application sensitive files. (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63:443,GET,,,,N/A,TRUE,7542,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /web.config.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 48614
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,38200,Vulnerabilities,Known Attack Types,Pattern Violation Detected,3645795694,/web.config.7z,Access Control,URL Access Violation,Web.config
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /portal.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 48600
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,54758,AllowList,Allowed File Extension,Access denied due to malicious request,3645795693,/portal.7z,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /source.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 48588
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,47322,AllowList,Allowed File Extension,Access denied due to malicious request,3645795692,/source.7z,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,DE,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.7z,66.22.25.63:443,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:57,,,"GET /src.7z HTTP/1.1
Host: 66.22.25.63:443
X-RDWR-IP: 38.242.229.74
X-RDWR-PORT: 48572
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36

",,High,38.242.229.74,41910,AllowList,Allowed File Extension,Access denied due to malicious request,4217225903,/src.7z,Access Control,URL Access Violation,
